Student with hard logits approach
Step 4340: loss = 3.82208
Step 4345: loss = 6.51604
Step 4350: loss = 3.03098
Step 4355: loss = 11.09556
Step 4360: loss = 7.90364
Step 4365: loss = 7.91719
Step 4370: loss = 9.43698
Step 4375: loss = 6.13479
Step 4380: loss = 14.16201
Step 4385: loss = 13.62561
Step 4390: loss = 7.74343
Step 4395: loss = 2.91894
Step 4400: loss = 5.52428
Step 4405: loss = 6.77840
Step 4410: loss = 5.82332
Step 4415: loss = 3.00406
Step 4420: loss = 6.33997
Step 4425: loss = 8.07489
Step 4430: loss = 2.91946
Step 4435: loss = 4.61327
Step 4440: loss = 3.61654
Step 4445: loss = 6.51670
Step 4450: loss = 7.03699
Step 4455: loss = 4.70240
Step 4460: loss = 2.68518
Step 4465: loss = 2.91528
Step 4470: loss = 3.61393
Step 4475: loss = 2.80501
Step 4480: loss = 3.84763
Step 4485: loss = 3.11061
Step 4490: loss = 3.12554
Step 4495: loss = 2.80746
Step 4500: loss = 2.83431
Step 4505: loss = 2.75629
Step 4510: loss = 2.82270
Step 4515: loss = 3.13084
Step 4520: loss = 2.47687
Step 4525: loss = 4.59782
Step 4530: loss = 2.71049
Step 4535: loss = 3.15094
Step 4540: loss = 3.10497
Step 4545: loss = 4.20844
Step 4550: loss = 2.97154
Step 4555: loss = 3.04083
Step 4560: loss = 3.38966
Step 4565: loss = 2.74930
Step 4570: loss = 4.04477
Step 4575: loss = 3.87738
Step 4580: loss = 3.18238
Step 4585: loss = 3.07236
Step 4590: loss = 3.15089
Step 4595: loss = 3.19452
Step 4600: loss = 2.90038
Step 4605: loss = 2.71495
Step 4610: loss = 2.77914
Step 4615: loss = 2.88828
Step 4620: loss = 3.06349
Step 4625: loss = 2.77226
Step 4630: loss = 2.58032
Step 4635: loss = 2.78137
Step 4640: loss = 2.80961
Step 4645: loss = 2.88622
Step 4650: loss = 2.85193
Step 4655: loss = 2.91579
Step 4660: loss = 2.67442
Step 4665: loss = 2.86918
Step 4670: loss = 2.83480
Step 4675: loss = 2.92003
Step 4680: loss = 3.12903
Training Data Eval:
  Num examples: 49920, Num correct: 6543, Precision @ 1: 0.1311
('Testing Data Eval: EPOCH->', 13)
  Num examples: 9984, Num correct: 1327, Precision @ 1: 0.1329
Step 4685: loss = 2.86011
Step 4690: loss = 2.68792
Step 4695: loss = 2.81532
Step 4700: loss = 3.04472
Step 4705: loss = 3.18895
Step 4710: loss = 3.06314
Step 4715: loss = 2.52873
Step 4720: loss = 2.82733
Step 4725: loss = 2.82919
Step 4730: loss = 2.72005
Step 4735: loss = 2.86018
Step 4740: loss = 2.89386
Step 4745: loss = 2.71024
Step 4750: loss = 2.89529
Step 4755: loss = 3.03059
Step 4760: loss = 2.62558
Step 4765: loss = 2.83800
Step 4770: loss = 2.79596
Step 4775: loss = 2.74008
Step 4780: loss = 2.68645
Step 4785: loss = 2.64547
Step 4790: loss = 2.51498
Step 4795: loss = 2.78580
Step 4800: loss = 2.92633
Step 4805: loss = 2.65589
Step 4810: loss = 2.75104
Step 4815: loss = 2.76197
Step 4820: loss = 2.71640
Step 4825: loss = 2.75771
Step 4830: loss = 2.92589
Step 4835: loss = 2.96858
Step 4840: loss = 2.66488
Step 4845: loss = 2.66479
Step 4850: loss = 2.57231
Step 4855: loss = 2.67649
Step 4860: loss = 2.85645
Step 4865: loss = 2.89391
Step 4870: loss = 2.68800
Step 4875: loss = 2.85582
Step 4880: loss = 3.53446
Step 4885: loss = 4.39470
Step 4890: loss = 3.55518
Step 4895: loss = 3.34272
Step 4900: loss = 3.97845
Step 4905: loss = 3.08050
Step 4910: loss = 3.51851
Step 4915: loss = 3.94849
Step 4920: loss = 3.34311
Step 4925: loss = 3.52563
Step 4930: loss = 4.32957
Step 4935: loss = 3.09916
Step 4940: loss = 3.73095
Step 4945: loss = 3.43757
Step 4950: loss = 4.80096
Step 4955: loss = 3.08142
Step 4960: loss = 2.95266
Step 4965: loss = 3.58114
Step 4970: loss = 2.75940
Step 4975: loss = 3.29333
Step 4980: loss = 3.22824
Step 4985: loss = 3.33452
Step 4990: loss = 2.63874
Step 4995: loss = 2.92255
Step 5000: loss = 2.85404
Step 5005: loss = 3.02860
Step 5010: loss = 2.66319
Step 5015: loss = 2.76003
Step 5020: loss = 2.86922
Step 5025: loss = 2.88554
Step 5030: loss = 3.11430
Step 5035: loss = 2.86761
Step 5040: loss = 2.80063
Step 5045: loss = 2.81784
Step 5050: loss = 2.79157
Step 5055: loss = 2.63639
Step 5060: loss = 2.75471
Step 5065: loss = 3.12834
Step 5070: loss = 2.75079
Training Data Eval:
  Num examples: 49920, Num correct: 6232, Precision @ 1: 0.1248
('Testing Data Eval: EPOCH->', 14)
  Num examples: 9984, Num correct: 1260, Precision @ 1: 0.1262
Step 5075: loss = 2.72679
Step 5080: loss = 2.74650
Step 5085: loss = 2.88090
Step 5090: loss = 2.97702
Step 5095: loss = 2.76150
Step 5100: loss = 2.65530
Step 5105: loss = 2.67741
Step 5110: loss = 2.97683
Step 5115: loss = 2.92536
Step 5120: loss = 2.77503
Step 5125: loss = 2.89710
Step 5130: loss = 2.96143
Step 5135: loss = 2.68485
Step 5140: loss = 2.83855
Step 5145: loss = 2.69150
Step 5150: loss = 2.81374
Step 5155: loss = 2.94523
Step 5160: loss = 3.22639
Step 5165: loss = 2.55832
Step 5170: loss = 2.74181
Step 5175: loss = 2.89695
Step 5180: loss = 2.93789
Step 5185: loss = 2.77638
Step 5190: loss = 2.52155
Step 5195: loss = 2.66321
Step 5200: loss = 2.70779
Step 5205: loss = 2.71490
Step 5210: loss = 2.78559
Step 5215: loss = 2.86807
Step 5220: loss = 2.93476
Step 5225: loss = 2.89254
Step 5230: loss = 2.72054
Step 5235: loss = 2.73864
Step 5240: loss = 2.80134
Step 5245: loss = 2.65849
Step 5250: loss = 2.83441
Step 5255: loss = 2.71927
Step 5260: loss = 2.71041
Step 5265: loss = 2.68955
Step 5270: loss = 2.88135
Step 5275: loss = 2.76005
Step 5280: loss = 2.78581
Step 5285: loss = 2.98442
Step 5290: loss = 2.51286
Step 5295: loss = 2.64981
Step 5300: loss = 2.70617
Step 5305: loss = 2.92332
Step 5310: loss = 2.64705
Step 5315: loss = 2.90127
Step 5320: loss = 2.93550
Step 5325: loss = 2.80735
Step 5330: loss = 2.83456
Step 5335: loss = 2.55328
Step 5340: loss = 2.90307
Step 5345: loss = 3.05691
Step 5350: loss = 2.76847
Step 5355: loss = 2.84427
Step 5360: loss = 3.02034
Step 5365: loss = 2.75653
Step 5370: loss = 2.86829
Step 5375: loss = 2.81699
Step 5380: loss = 2.92468
Step 5385: loss = 3.00489
Step 5390: loss = 2.55744
Step 5395: loss = 2.77547
Step 5400: loss = 2.87433
Step 5405: loss = 2.73016
Step 5410: loss = 2.77329
Step 5415: loss = 2.79243
Step 5420: loss = 2.66222
Step 5425: loss = 2.70708
Step 5430: loss = 2.88641
Step 5435: loss = 2.96061
Step 5440: loss = 2.75231
Step 5445: loss = 2.74773
Step 5450: loss = 2.86841
Step 5455: loss = 2.90593
Step 5460: loss = 2.70524
Training Data Eval:
  Num examples: 49920, Num correct: 6449, Precision @ 1: 0.1292
('Testing Data Eval: EPOCH->', 15)
  Num examples: 9984, Num correct: 1274, Precision @ 1: 0.1276
Step 5465: loss = 2.67488
Step 5470: loss = 2.96888
Step 5475: loss = 2.78713
Step 5480: loss = 2.92949
Step 5485: loss = 2.77943
Step 5490: loss = 2.80421
Step 5495: loss = 2.75128
Step 5500: loss = 2.63549
Step 5505: loss = 2.66369
Step 5510: loss = 2.82972
Step 5515: loss = 2.60994
Step 5520: loss = 3.03795
Step 5525: loss = 2.66767
Step 5530: loss = 2.71566
Step 5535: loss = 2.92773
Step 5540: loss = 2.77575
Step 5545: loss = 2.62345
Step 5550: loss = 2.70316
Step 5555: loss = 2.84219
Step 5560: loss = 2.74656
Step 5565: loss = 2.84355
Step 5570: loss = 2.88005
Step 5575: loss = 2.52194
Step 5580: loss = 2.73410
Step 5585: loss = 2.85619
Step 5590: loss = 2.87785
Step 5595: loss = 2.99296
Step 5600: loss = 2.78202
Step 5605: loss = 2.72421
Step 5610: loss = 2.91490
Step 5615: loss = 2.81278
Step 5620: loss = 2.83465
Step 5625: loss = 2.93596
Step 5630: loss = 2.82850
Step 5635: loss = 2.86394
Step 5640: loss = 2.67845
Step 5645: loss = 2.71213
Step 5650: loss = 2.81772
Step 5655: loss = 2.60075
Step 5660: loss = 2.69234
Step 5665: loss = 2.81171
Step 5670: loss = 2.81577
Step 5675: loss = 2.94085
Step 5680: loss = 2.77776
Step 5685: loss = 2.52313
Step 5690: loss = 2.67194
Step 5695: loss = 3.09736
Step 5700: loss = 2.68136
Step 5705: loss = 2.82078
Step 5710: loss = 2.68544
Step 5715: loss = 2.68772
Step 5720: loss = 2.65196
Step 5725: loss = 2.90593
Step 5730: loss = 2.69774
Step 5735: loss = 2.62450
Step 5740: loss = 2.93921
Step 5745: loss = 2.82753
Step 5750: loss = 2.69721
Step 5755: loss = 2.89584
Step 5760: loss = 2.97333
Step 5765: loss = 2.85723
Step 5770: loss = 2.98301
Step 5775: loss = 2.86279
Step 5780: loss = 2.67397
Step 5785: loss = 2.91519
Step 5790: loss = 2.64277
Step 5795: loss = 2.78463
Step 5800: loss = 2.91548
Step 5805: loss = 2.55861
Step 5810: loss = 3.34386
Step 5815: loss = 2.85213
Step 5820: loss = 2.69785
Step 5825: loss = 2.73994
Step 5830: loss = 2.52696
Step 5835: loss = 2.91218
Step 5840: loss = 2.66678
Step 5845: loss = 2.75490
Step 5850: loss = 2.70994
Training Data Eval:
  Num examples: 49920, Num correct: 6343, Precision @ 1: 0.1271
('Testing Data Eval: EPOCH->', 16)
  Num examples: 9984, Num correct: 1289, Precision @ 1: 0.1291
Step 5855: loss = 2.68723
Step 5860: loss = 2.87583
Step 5865: loss = 2.75135
Step 5870: loss = 2.55948
Step 5875: loss = 2.66487
Step 5880: loss = 2.63631
Step 5885: loss = 2.65207
Step 5890: loss = 2.67427
Step 5895: loss = 2.76970
Step 5900: loss = 2.61905
Step 5905: loss = 2.85096
Step 5910: loss = 3.00086
Step 5915: loss = 3.12422
Step 5920: loss = 2.60731
Step 5925: loss = 2.71207
Step 5930: loss = 2.90351
Step 5935: loss = 2.79506
Step 5940: loss = 2.79580
Step 5945: loss = 2.75845
Step 5950: loss = 2.63407
Step 5955: loss = 2.89524
Step 5960: loss = 2.77752
Step 5965: loss = 3.18583
Step 5970: loss = 2.93710
Step 5975: loss = 2.72824
Step 5980: loss = 2.78283
Step 5985: loss = 2.61392
Step 5990: loss = 2.71426
Step 5995: loss = 2.69587
Step 6000: loss = 2.53136
Step 6005: loss = 2.98209
Step 6010: loss = 2.77337
Step 6015: loss = 2.68966
Step 6020: loss = 2.90491
Step 6025: loss = 2.86843
Step 6030: loss = 2.62528
Step 6035: loss = 2.79908
Step 6040: loss = 2.61979
Step 6045: loss = 2.74602
Step 6050: loss = 2.87619
Step 6055: loss = 2.69533
Step 6060: loss = 2.75046
Step 6065: loss = 2.70104
Step 6070: loss = 2.58462
Step 6075: loss = 2.66220
Step 6080: loss = 2.79242
Step 6085: loss = 2.70739
Step 6090: loss = 2.73281
Step 6095: loss = 2.71360
Step 6100: loss = 2.70078
Step 6105: loss = 2.76772
Step 6110: loss = 2.70536
Step 6115: loss = 2.79143
Step 6120: loss = 2.72093
Step 6125: loss = 2.54159
Step 6130: loss = 2.78824
Step 6135: loss = 2.74082
Step 6140: loss = 2.68702
Step 6145: loss = 2.73458
Step 6150: loss = 2.74279
Step 6155: loss = 2.94568
Step 6160: loss = 2.75022
Step 6165: loss = 2.68620
Step 6170: loss = 2.77145
Step 6175: loss = 2.82382
Step 6180: loss = 2.61489
Step 6185: loss = 2.80832
Step 6190: loss = 2.79721
Step 6195: loss = 2.81788
Step 6200: loss = 2.74859
Step 6205: loss = 2.81030
Step 6210: loss = 2.92402
Step 6215: loss = 2.96986
Step 6220: loss = 2.86211
Step 6225: loss = 2.70577
Step 6230: loss = 2.71229
Step 6235: loss = 2.69400
Step 6240: loss = 2.51960
Training Data Eval:
  Num examples: 49920, Num correct: 6295, Precision @ 1: 0.1261
('Testing Data Eval: EPOCH->', 17)
  Num examples: 9984, Num correct: 1248, Precision @ 1: 0.1250
Step 6245: loss = 2.85445
Step 6250: loss = 2.79349
Step 6255: loss = 2.77472
Step 6260: loss = 2.79888
Step 6265: loss = 2.64771
Step 6270: loss = 2.77141
Step 6275: loss = 2.81185
Step 6280: loss = 2.81489
Step 6285: loss = 2.85948
Step 6290: loss = 2.81601
Step 6295: loss = 2.68359
Step 6300: loss = 2.72020
Step 6305: loss = 2.89025
Step 6310: loss = 2.73339
Step 6315: loss = 2.60537
Step 6320: loss = 2.87688
Step 6325: loss = 2.72392
Step 6330: loss = 3.02653
Step 6335: loss = 3.12321
Step 6340: loss = 2.89263
Step 6345: loss = 2.91867
Step 6350: loss = 2.84272
Step 6355: loss = 2.70710
Step 6360: loss = 2.86921
Step 6365: loss = 2.65765
Step 6370: loss = 2.72039
Step 6375: loss = 2.68273
Step 6380: loss = 2.53719
Step 6385: loss = 2.67855
Step 6390: loss = 2.73121
Step 6395: loss = 2.76846
Step 6400: loss = 2.73149
Step 6405: loss = 2.80205
Step 6410: loss = 2.61629
Step 6415: loss = 2.51682
Step 6420: loss = 2.60233
Step 6425: loss = 2.63372
Step 6430: loss = 2.72421
Step 6435: loss = 2.95226
Step 6440: loss = 2.56010
Step 6445: loss = 2.83386
Step 6450: loss = 2.77819
Step 6455: loss = 2.60416
Step 6460: loss = 2.58766
Step 6465: loss = 2.60007
Step 6470: loss = 2.95749
Step 6475: loss = 2.64785
Step 6480: loss = 2.72743
Step 6485: loss = 2.90958
Step 6490: loss = 2.81722
Step 6495: loss = 2.69996
Step 6500: loss = 2.90921
Step 6505: loss = 2.88362
Step 6510: loss = 2.55013
Step 6515: loss = 2.73310
Step 6520: loss = 2.70696
Step 6525: loss = 3.00607
Step 6530: loss = 2.93050
Step 6535: loss = 2.66084
Step 6540: loss = 2.68533
Step 6545: loss = 2.73867
Step 6550: loss = 2.60135
Step 6555: loss = 2.54179
Step 6560: loss = 2.72712
Step 6565: loss = 2.63442
Step 6570: loss = 2.63739
Step 6575: loss = 2.64583
Step 6580: loss = 2.75882
Step 6585: loss = 3.14138
Step 6590: loss = 2.87180
Step 6595: loss = 2.88261
Step 6600: loss = 2.72199
Step 6605: loss = 2.62942
Step 6610: loss = 2.79572
Step 6615: loss = 2.77331
Step 6620: loss = 2.65654
Step 6625: loss = 2.87411
Step 6630: loss = 2.65888
Training Data Eval:
  Num examples: 49920, Num correct: 6519, Precision @ 1: 0.1306
('Testing Data Eval: EPOCH->', 18)
  Num examples: 9984, Num correct: 1262, Precision @ 1: 0.1264
Step 6635: loss = 2.89980
Step 6640: loss = 2.66490
Step 6645: loss = 2.66645
Step 6650: loss = 2.59248
Step 6655: loss = 2.69205
Step 6660: loss = 2.70616
Step 6665: loss = 2.66468
Step 6670: loss = 2.70858
Step 6675: loss = 2.74113
Step 6680: loss = 2.80827
Step 6685: loss = 2.77304
Step 6690: loss = 2.57535
Step 6695: loss = 2.59180
Step 6700: loss = 2.42555
Step 6705: loss = 2.70298
Step 6710: loss = 2.79530
Step 6715: loss = 2.84163
Step 6720: loss = 2.75048
Step 6725: loss = 2.88461
Step 6730: loss = 2.77218
Step 6735: loss = 2.71003
Step 6740: loss = 2.50247
Step 6745: loss = 2.65140
Step 6750: loss = 2.74198
Step 6755: loss = 2.72259
Step 6760: loss = 2.60444
Step 6765: loss = 2.68712
Step 6770: loss = 2.65716
Step 6775: loss = 2.73686
Step 6780: loss = 2.93372
Step 6785: loss = 2.73755
Step 6790: loss = 2.68843
Step 6795: loss = 2.92499
Step 6800: loss = 2.71356
Step 6805: loss = 2.74956
Step 6810: loss = 2.85222
Step 6815: loss = 2.68404
Step 6820: loss = 2.62023
Step 6825: loss = 2.57226
Step 6830: loss = 2.94961
Step 6835: loss = 2.75950
Step 6840: loss = 2.68014
Step 6845: loss = 2.84242
Step 6850: loss = 2.67968
Step 6855: loss = 2.85589
Step 6860: loss = 2.87747
Step 6865: loss = 2.62226
Step 6870: loss = 2.51207
Step 6875: loss = 2.45412
Step 6880: loss = 2.47492
Step 6885: loss = 2.74189
Step 6890: loss = 2.53724
Step 6895: loss = 2.78932
Step 6900: loss = 2.98213
Step 6905: loss = 3.05678
Step 6910: loss = 2.70842
Step 6915: loss = 2.76593
Step 6920: loss = 2.67206
Step 6925: loss = 2.84570
Step 6930: loss = 2.81822
Step 6935: loss = 2.56740
Step 6940: loss = 2.66966
Step 6945: loss = 2.66207
Step 6950: loss = 2.72933
Step 6955: loss = 2.59506
Step 6960: loss = 2.56823
Step 6965: loss = 2.46875
Step 6970: loss = 2.62696
Step 6975: loss = 2.71611
Step 6980: loss = 2.75432
Step 6985: loss = 2.65113
Step 6990: loss = 2.59153
Step 6995: loss = 2.68812
Step 7000: loss = 2.64057
Step 7005: loss = 2.73720
Step 7010: loss = 2.70535
Step 7015: loss = 2.94566
Step 7020: loss = 2.66335
Training Data Eval:
  Num examples: 49920, Num correct: 6359, Precision @ 1: 0.1274
('Testing Data Eval: EPOCH->', 19)
  Num examples: 9984, Num correct: 1282, Precision @ 1: 0.1284
Step 7025: loss = 2.84549
Step 7030: loss = 2.82485
Step 7035: loss = 2.51098
Step 7040: loss = 2.58837
Step 7045: loss = 2.55334
Step 7050: loss = 2.73470
Step 7055: loss = 2.69609
Step 7060: loss = 2.70171
Step 7065: loss = 2.59372
Step 7070: loss = 2.84743
Step 7075: loss = 2.62417
Step 7080: loss = 2.62075
Step 7085: loss = 2.77253
Step 7090: loss = 2.76295
Step 7095: loss = 2.80917
Step 7100: loss = 2.74350
Step 7105: loss = 2.86616
Step 7110: loss = 2.84975
Step 7115: loss = 2.73156
Step 7120: loss = 2.50592
Step 7125: loss = 2.53167
Step 7130: loss = 2.77149
Step 7135: loss = 2.75880
Step 7140: loss = 2.68089
Step 7145: loss = 2.61357
Step 7150: loss = 2.66421
Step 7155: loss = 2.97087
Step 7160: loss = 2.66154
Step 7165: loss = 2.79618
Step 7170: loss = 2.94652
Step 7175: loss = 2.69328
Step 7180: loss = 2.89586
Step 7185: loss = 2.92819
Step 7190: loss = 2.77923
Step 7195: loss = 2.85901
Step 7200: loss = 2.64468
Step 7205: loss = 2.50573
Step 7210: loss = 2.55962
Step 7215: loss = 2.70157
Step 7220: loss = 2.98362
Step 7225: loss = 2.79610
Step 7230: loss = 2.58161
Step 7235: loss = 2.73759
Step 7240: loss = 2.57998
Step 7245: loss = 2.65959
Step 7250: loss = 2.52286
Step 7255: loss = 2.78818
Step 7260: loss = 2.78397
Step 7265: loss = 2.72709
Step 7270: loss = 2.54161
Step 7275: loss = 2.70822
Step 7280: loss = 2.67112
Step 7285: loss = 2.78484
Step 7290: loss = 2.73282
Step 7295: loss = 2.76635
Step 7300: loss = 2.76750
Step 7305: loss = 2.69192
Step 7310: loss = 2.68452
Step 7315: loss = 2.78130
Step 7320: loss = 2.85179
Step 7325: loss = 2.76413
Step 7330: loss = 2.64410
Step 7335: loss = 2.63739
Step 7340: loss = 2.72573
Step 7345: loss = 2.63870
Step 7350: loss = 2.69341
Step 7355: loss = 2.59356
Step 7360: loss = 2.66818
Step 7365: loss = 2.70747
Step 7370: loss = 2.77998
Step 7375: loss = 2.75300
Step 7380: loss = 2.60457
Step 7385: loss = 2.53900
Step 7390: loss = 2.97180
Step 7395: loss = 2.67318
Step 7400: loss = 2.64872
Step 7405: loss = 2.93420
Step 7410: loss = 2.69053
Training Data Eval:
  Num examples: 49920, Num correct: 6634, Precision @ 1: 0.1329
('Testing Data Eval: EPOCH->', 20)
  Num examples: 9984, Num correct: 1338, Precision @ 1: 0.1340
Step 7415: loss = 2.82306
Step 7420: loss = 2.69425
Step 7425: loss = 2.65222
Step 7430: loss = 2.61712
Step 7435: loss = 2.48836
Step 7440: loss = 2.73657
Step 7445: loss = 2.64254
Step 7450: loss = 2.67353
Step 7455: loss = 2.73388
Step 7460: loss = 2.64079
Step 7465: loss = 2.61595
Step 7470: loss = 2.62728
Step 7475: loss = 2.84738
Step 7480: loss = 2.52937
Step 7485: loss = 2.59311
Step 7490: loss = 2.67791
Step 7495: loss = 2.75177
Step 7500: loss = 2.67921
Step 7505: loss = 2.60125
Step 7510: loss = 2.67778
Step 7515: loss = 2.65631
Step 7520: loss = 2.60460
Step 7525: loss = 2.57600
Step 7530: loss = 2.82790
Step 7535: loss = 2.73128
Step 7540: loss = 2.74169
Step 7545: loss = 2.67350
Step 7550: loss = 2.63479
Step 7555: loss = 2.59141
Step 7560: loss = 2.54387
Step 7565: loss = 2.82813
Step 7570: loss = 2.74407
Step 7575: loss = 2.63664
Step 7580: loss = 2.82678
Step 7585: loss = 2.58630
Step 7590: loss = 2.62821
Step 7595: loss = 2.54059
Step 7600: loss = 2.65561
Step 7605: loss = 2.66926
Step 7610: loss = 2.84004
Step 7615: loss = 2.87479
Step 7620: loss = 2.50231
Step 7625: loss = 2.74285
Step 7630: loss = 2.67274
Step 7635: loss = 2.62356
Step 7640: loss = 2.73745
Step 7645: loss = 2.82494
Step 7650: loss = 2.72954
Step 7655: loss = 2.61992
Step 7660: loss = 2.67448
Step 7665: loss = 2.58152
Step 7670: loss = 2.59283
Step 7675: loss = 2.84733
Step 7680: loss = 2.67620
Step 7685: loss = 2.51246
Step 7690: loss = 2.67420
Step 7695: loss = 2.77426
Step 7700: loss = 2.60859
Step 7705: loss = 2.77093
Step 7710: loss = 2.66327
Step 7715: loss = 2.92410
Step 7720: loss = 2.62979
Step 7725: loss = 2.50741
Step 7730: loss = 2.64330
Step 7735: loss = 2.66991
Step 7740: loss = 2.72137
Step 7745: loss = 2.67363
Step 7750: loss = 2.64170
Step 7755: loss = 2.72832
Step 7760: loss = 2.77800
Step 7765: loss = 2.61209
Step 7770: loss = 2.75012
Step 7775: loss = 2.65701
Step 7780: loss = 2.90382
Step 7785: loss = 2.93527
Step 7790: loss = 2.53523
Step 7795: loss = 2.79234
Step 7800: loss = 2.61262
Training Data Eval:
  Num examples: 49920, Num correct: 6505, Precision @ 1: 0.1303
('Testing Data Eval: EPOCH->', 21)
  Num examples: 9984, Num correct: 1309, Precision @ 1: 0.1311
