Student with multiple layers approach
Step 4565: loss = 1.57012
Step 4570: loss = 1.28522
Step 4575: loss = 1.62091
Step 4580: loss = 1.51334
Step 4585: loss = 1.64614
Step 4590: loss = 1.51369
Step 4595: loss = 1.63192
Step 4600: loss = 1.50704
Step 4605: loss = 1.39907
Step 4610: loss = 1.38031
Step 4615: loss = 1.56574
Step 4620: loss = 1.51635
Step 4625: loss = 1.45867
Step 4630: loss = 1.31597
Step 4635: loss = 1.20167
Step 4640: loss = 1.27209
Step 4645: loss = 1.52170
Step 4650: loss = 1.47077
Step 4655: loss = 1.37372
Step 4660: loss = 1.42923
Step 4665: loss = 1.37308
Step 4670: loss = 1.47871
Step 4675: loss = 1.07853
Step 4680: loss = 1.47163
Step 4685: loss = 1.78533
Step 4690: loss = 1.61820
Step 4695: loss = 1.32714
Step 4700: loss = 1.24863
Step 4705: loss = 1.44880
Step 4710: loss = 1.72147
Step 4715: loss = 1.63557
Step 4720: loss = 1.47997
Step 4725: loss = 1.47958
Step 4730: loss = 1.34027
Step 4735: loss = 1.44923
Step 4740: loss = 1.51519
Step 4745: loss = 1.27059
Step 4750: loss = 1.21755
Step 4755: loss = 1.45638
Step 4760: loss = 1.51228
Step 4765: loss = 1.20717
Step 4770: loss = 1.15407
Step 4775: loss = 1.41783
Step 4780: loss = 1.72364
Step 4785: loss = 1.21475
Step 4790: loss = 1.54438
Step 4795: loss = 1.33958
Step 4800: loss = 1.20780
Step 4805: loss = 1.68318
Step 4810: loss = 1.34581
Step 4815: loss = 1.33952
Step 4820: loss = 1.27073
Step 4825: loss = 1.56727
Step 4830: loss = 1.47645
Step 4835: loss = 1.15075
Step 4840: loss = 1.28566
Step 4845: loss = 1.14719
Step 4850: loss = 1.55368
Step 4855: loss = 1.41167
Step 4860: loss = 1.43454
Step 4865: loss = 1.48177
Step 4870: loss = 1.14020
Step 4875: loss = 1.15151
Step 4880: loss = 1.16765
Step 4885: loss = 1.10939
Step 4890: loss = 1.36214
Step 4895: loss = 1.58605
Step 4900: loss = 1.57713
Step 4905: loss = 1.56881
Step 4910: loss = 1.35128
Step 4915: loss = 1.49203
Step 4920: loss = 1.36246
Step 4925: loss = 1.21960
Step 4930: loss = 1.49454
Step 4935: loss = 1.17858
Step 4940: loss = 1.32851
Step 4945: loss = 1.25553
Step 4950: loss = 1.44728
Step 4955: loss = 1.44797
Step 4960: loss = 1.52521
Step 4965: loss = 1.56113
Step 4970: loss = 1.52968
Step 4975: loss = 1.50343
Step 4980: loss = 1.17216
Step 4985: loss = 1.48892
Step 4990: loss = 1.22818
Step 4995: loss = 1.48046
Step 5000: loss = 1.67032
Training Data Eval:
  Num examples: 50000, Num correct: 25325, Precision @ 1: 0.5065
('Testing Data Eval: EPOCH->', 6)
  Num examples: 10000, Num correct: 4684, Precision @ 1: 0.4684
Step 5005: loss = 1.42140
Step 5010: loss = 1.32612
Step 5015: loss = 1.47222
Step 5020: loss = 1.36172
Step 5025: loss = 1.17311
Step 5030: loss = 1.15813
Step 5035: loss = 1.48859
Step 5040: loss = 1.27128
Step 5045: loss = 1.31593
Step 5050: loss = 1.36309
Step 5055: loss = 1.70944
Step 5060: loss = 1.30584
Step 5065: loss = 1.36497
Step 5070: loss = 1.40819
Step 5075: loss = 1.29029
Step 5080: loss = 1.29624
Step 5085: loss = 1.22956
Step 5090: loss = 1.09421
Step 5095: loss = 1.61401
Step 5100: loss = 1.10762
Step 5105: loss = 1.61404
Step 5110: loss = 1.34176
Step 5115: loss = 1.41579
Step 5120: loss = 1.53175
Step 5125: loss = 1.40936
Step 5130: loss = 1.21440
Step 5135: loss = 1.80051
Step 5140: loss = 1.35312
Step 5145: loss = 1.27475
Step 5150: loss = 1.31163
Step 5155: loss = 1.52389
Step 5160: loss = 1.51625
Step 5165: loss = 1.55856
Step 5170: loss = 1.52466
Step 5175: loss = 1.46450
Step 5180: loss = 1.67084
Step 5185: loss = 1.23670
Step 5190: loss = 1.45800
Step 5195: loss = 1.20627
Step 5200: loss = 1.41577
Step 5205: loss = 1.14534
Step 5210: loss = 1.40819
Step 5215: loss = 1.02427
Step 5220: loss = 1.18124
Step 5225: loss = 1.60236
Step 5230: loss = 1.28480
Step 5235: loss = 1.47645
Step 5240: loss = 1.38671
Step 5245: loss = 1.35200
Step 5250: loss = 1.41933
Step 5255: loss = 1.36801
Step 5260: loss = 1.68181
Step 5265: loss = 1.50501
Step 5270: loss = 1.57504
Step 5275: loss = 1.51609
Step 5280: loss = 1.10990
Step 5285: loss = 1.12539
Step 5290: loss = 1.34531
Step 5295: loss = 1.07798
Step 5300: loss = 1.61019
Step 5305: loss = 1.49807
Step 5310: loss = 1.31712
Step 5315: loss = 1.29991
Step 5320: loss = 1.31977
Step 5325: loss = 1.34179
Step 5330: loss = 1.48350
Step 5335: loss = 1.27853
Step 5340: loss = 1.42991
Step 5345: loss = 1.20828
Step 5350: loss = 1.36861
Step 5355: loss = 1.40858
Step 5360: loss = 1.24692
Step 5365: loss = 1.31300
Step 5370: loss = 1.56889
Step 5375: loss = 1.35787
Step 5380: loss = 1.47232
Step 5385: loss = 1.27556
Step 5390: loss = 1.24670
Step 5395: loss = 1.48045
Step 5400: loss = 1.35018
Step 5405: loss = 1.46341
Step 5410: loss = 1.39760
Step 5415: loss = 1.30678
Step 5420: loss = 1.29335
Step 5425: loss = 1.51236
Step 5430: loss = 1.47345
Step 5435: loss = 1.19513
Step 5440: loss = 1.67096
Step 5445: loss = 1.59107
Step 5450: loss = 1.34709
Step 5455: loss = 1.33008
Step 5460: loss = 1.44450
Step 5465: loss = 1.02563
Step 5470: loss = 1.51097
Step 5475: loss = 1.60077
Step 5480: loss = 1.20098
Step 5485: loss = 1.39938
Step 5490: loss = 1.63264
Step 5495: loss = 1.25022
Step 5500: loss = 1.18825
Step 5505: loss = 1.68120
Step 5510: loss = 1.52939
Step 5515: loss = 1.37457
Step 5520: loss = 1.35585
Step 5525: loss = 1.19518
Step 5530: loss = 1.13884
Step 5535: loss = 1.50466
Step 5540: loss = 1.32560
Step 5545: loss = 1.32453
Step 5550: loss = 1.58162
Step 5555: loss = 1.30183
Step 5560: loss = 1.09272
Step 5565: loss = 1.19782
Step 5570: loss = 1.30619
Step 5575: loss = 1.54791
Step 5580: loss = 1.21938
Step 5585: loss = 1.30020
Step 5590: loss = 1.34222
Step 5595: loss = 1.45498
Step 5600: loss = 1.73175
Step 5605: loss = 1.64989
Step 5610: loss = 1.48701
Step 5615: loss = 1.58165
Step 5620: loss = 1.23043
Step 5625: loss = 1.16156
Step 5630: loss = 1.12407
Step 5635: loss = 1.30536
Step 5640: loss = 1.66715
Step 5645: loss = 1.49955
Step 5650: loss = 1.42737
Step 5655: loss = 1.70024
Step 5660: loss = 1.50813
Step 5665: loss = 1.40600
Step 5670: loss = 1.38995
Step 5675: loss = 1.26227
Step 5680: loss = 0.99561
Step 5685: loss = 1.41990
Step 5690: loss = 1.39779
Step 5695: loss = 1.34481
Step 5700: loss = 1.13835
Step 5705: loss = 1.29635
Step 5710: loss = 1.24843
Step 5715: loss = 1.44089
Step 5720: loss = 1.48381
Step 5725: loss = 1.37349
Step 5730: loss = 1.34427
Step 5735: loss = 1.24182
Step 5740: loss = 1.34895
Step 5745: loss = 1.12172
Step 5750: loss = 1.19680
Step 5755: loss = 1.12922
Step 5760: loss = 1.19681
Step 5765: loss = 1.07738
Step 5770: loss = 1.36716
Step 5775: loss = 1.78052
Step 5780: loss = 1.28089
Step 5785: loss = 1.26600
Step 5790: loss = 1.61298
Step 5795: loss = 1.28899
Step 5800: loss = 1.57100
Step 5805: loss = 1.32858
Step 5810: loss = 1.37742
Step 5815: loss = 1.27436
Step 5820: loss = 1.32087
Step 5825: loss = 1.24447
Step 5830: loss = 1.37266
Step 5835: loss = 1.39214
Step 5840: loss = 1.54071
Step 5845: loss = 1.20021
Step 5850: loss = 1.50256
Step 5855: loss = 1.19963
Step 5860: loss = 1.39340
Step 5865: loss = 1.25809
Step 5870: loss = 1.51110
Step 5875: loss = 1.07024
Step 5880: loss = 1.53947
Step 5885: loss = 1.21028
Step 5890: loss = 1.30177
Step 5895: loss = 1.58843
Step 5900: loss = 1.30118
Step 5905: loss = 1.32963
Step 5910: loss = 1.51147
Step 5915: loss = 1.31166
Step 5920: loss = 1.11228
Step 5925: loss = 1.40165
Step 5930: loss = 1.45762
Step 5935: loss = 1.01345
Step 5940: loss = 1.31683
Step 5945: loss = 1.21415
Step 5950: loss = 1.71276
Step 5955: loss = 0.98742
Step 5960: loss = 1.26884
Step 5965: loss = 1.15672
Step 5970: loss = 1.50184
Step 5975: loss = 1.13425
Step 5980: loss = 1.22788
Step 5985: loss = 1.42854
Step 5990: loss = 1.41580
Step 5995: loss = 1.25934
Step 6000: loss = 0.89584
Training Data Eval:
  Num examples: 50000, Num correct: 26983, Precision @ 1: 0.5397
('Testing Data Eval: EPOCH->', 7)
  Num examples: 10000, Num correct: 4822, Precision @ 1: 0.4822
Step 6005: loss = 1.10305
Step 6010: loss = 1.12112
Step 6015: loss = 1.35915
Step 6020: loss = 1.57505
Step 6025: loss = 1.38355
Step 6030: loss = 0.99638
Step 6035: loss = 1.36296
Step 6040: loss = 1.11369
Step 6045: loss = 1.46131
Step 6050: loss = 1.30278
Step 6055: loss = 1.20207
Step 6060: loss = 1.14065
Step 6065: loss = 1.29623
Step 6070: loss = 1.52295
Step 6075: loss = 1.59323
Step 6080: loss = 1.31836
Step 6085: loss = 1.36887
Step 6090: loss = 1.25279
Step 6095: loss = 1.26821
Step 6100: loss = 1.39134
Step 6105: loss = 1.18351
Step 6110: loss = 1.44214
Step 6115: loss = 1.48807
Step 6120: loss = 1.13242
Step 6125: loss = 0.99642
Step 6130: loss = 1.56487
Step 6135: loss = 1.45717
Step 6140: loss = 1.37970
Step 6145: loss = 1.81903
Step 6150: loss = 1.24038
Step 6155: loss = 1.13200
Step 6160: loss = 1.33038
Step 6165: loss = 1.41187
Step 6170: loss = 1.37732
Step 6175: loss = 1.52669
Step 6180: loss = 1.40259
Step 6185: loss = 1.24733
Step 6190: loss = 1.54075
Step 6195: loss = 1.65059
Step 6200: loss = 1.42676
Step 6205: loss = 1.26120
Step 6210: loss = 1.06199
Step 6215: loss = 1.05009
Step 6220: loss = 1.49150
Step 6225: loss = 1.29488
Step 6230: loss = 1.46687
Step 6235: loss = 1.29510
Step 6240: loss = 1.36344
Step 6245: loss = 1.32363
Step 6250: loss = 0.89437
Step 6255: loss = 1.58774
Step 6260: loss = 1.40838
Step 6265: loss = 1.47915
Step 6270: loss = 1.78427
Step 6275: loss = 1.30034
Step 6280: loss = 1.37093
Step 6285: loss = 1.29628
Step 6290: loss = 1.55750
Step 6295: loss = 1.23920
Step 6300: loss = 1.43108
Step 6305: loss = 1.17916
Step 6310: loss = 1.08773
Step 6315: loss = 1.13541
Step 6320: loss = 1.19243
Step 6325: loss = 1.36448
Step 6330: loss = 1.18877
Step 6335: loss = 1.15089
Step 6340: loss = 1.22259
Step 6345: loss = 1.44074
Step 6350: loss = 1.32025
Step 6355: loss = 1.37391
Step 6360: loss = 1.32800
Step 6365: loss = 1.37249
Step 6370: loss = 1.09806
Step 6375: loss = 1.47194
Step 6380: loss = 1.51038
Step 6385: loss = 1.36238
Step 6390: loss = 1.52905
Step 6395: loss = 1.14366
Step 6400: loss = 1.36760
Step 6405: loss = 1.00944
Step 6410: loss = 1.39807
Step 6415: loss = 0.98197
Step 6420: loss = 0.98536
Step 6425: loss = 0.97024
Step 6430: loss = 1.15716
Step 6435: loss = 1.25216
Step 6440: loss = 1.35822
Step 6445: loss = 1.06588
Step 6450: loss = 1.14167
Step 6455: loss = 1.26975
Step 6460: loss = 1.47065
Step 6465: loss = 0.88811
Step 6470: loss = 1.54938
Step 6475: loss = 1.43109
Step 6480: loss = 1.20839
Step 6485: loss = 1.26171
Step 6490: loss = 1.39719
Step 6495: loss = 1.32586
Step 6500: loss = 1.28708
Step 6505: loss = 1.22361
Step 6510: loss = 1.38931
Step 6515: loss = 1.26091
Step 6520: loss = 1.24967
Step 6525: loss = 0.98745
Step 6530: loss = 1.23364
Step 6535: loss = 1.45479
Step 6540: loss = 1.31474
Step 6545: loss = 1.44502
Step 6550: loss = 1.49310
Step 6555: loss = 1.53653
Step 6560: loss = 1.69218
Step 6565: loss = 1.70557
Step 6570: loss = 1.15337
Step 6575: loss = 1.19190
Step 6580: loss = 1.33741
Step 6585: loss = 1.23287
Step 6590: loss = 1.07932
Step 6595: loss = 1.37819
Step 6600: loss = 1.24381
Step 6605: loss = 1.44145
Step 6610: loss = 1.23489
Step 6615: loss = 1.18322
Step 6620: loss = 1.34448
Step 6625: loss = 1.00161
Step 6630: loss = 1.19593
Step 6635: loss = 1.32387
Step 6640: loss = 1.20433
Step 6645: loss = 1.33352
Step 6650: loss = 1.12641
Step 6655: loss = 1.07297
Step 6660: loss = 1.47074
Step 6665: loss = 1.13471
Step 6670: loss = 1.24985
Step 6675: loss = 1.32636
Step 6680: loss = 1.20137
Step 6685: loss = 1.21764
Step 6690: loss = 1.31421
Step 6695: loss = 1.50968
Step 6700: loss = 1.09800
Step 6705: loss = 1.24066
Step 6710: loss = 1.50294
Step 6715: loss = 1.17626
Step 6720: loss = 1.10077
Step 6725: loss = 1.21881
Step 6730: loss = 1.16158
Step 6735: loss = 0.79672
Step 6740: loss = 1.07255
Step 6745: loss = 1.17452
Step 6750: loss = 1.30221
Step 6755: loss = 1.04862
Step 6760: loss = 1.32459
Step 6765: loss = 1.12383
Step 6770: loss = 0.94475
Step 6775: loss = 1.50904
Step 6780: loss = 1.28124
Step 6785: loss = 1.13248
Step 6790: loss = 1.32671
Step 6795: loss = 1.35341
Step 6800: loss = 1.56195
Step 6805: loss = 1.25813
Step 6810: loss = 1.04598
Step 6815: loss = 1.10678
Step 6820: loss = 1.72688
Step 6825: loss = 1.34427
Step 6830: loss = 1.37100
Step 6835: loss = 1.08962
Step 6840: loss = 1.36929
Step 6845: loss = 1.35267
Step 6850: loss = 1.04716
Step 6855: loss = 1.50647
Step 6860: loss = 1.44684
Step 6865: loss = 1.44182
Step 6870: loss = 0.97206
Step 6875: loss = 1.23408
Step 6880: loss = 1.15720
Step 6885: loss = 0.84416
Step 6890: loss = 1.24860
Step 6895: loss = 1.37224
Step 6900: loss = 1.22772
Step 6905: loss = 1.09665
Step 6910: loss = 1.21737
Step 6915: loss = 1.16829
Step 6920: loss = 1.26855
Step 6925: loss = 1.37283
Step 6930: loss = 1.18068
Step 6935: loss = 1.50399
Step 6940: loss = 1.20104
Step 6945: loss = 1.07406
Step 6950: loss = 1.35678
Step 6955: loss = 1.23985
Step 6960: loss = 1.02550
Step 6965: loss = 1.39721
Step 6970: loss = 1.27220
Step 6975: loss = 1.37142
Step 6980: loss = 1.09126
Step 6985: loss = 1.42404
Step 6990: loss = 1.07859
Step 6995: loss = 1.41857
Step 7000: loss = 1.05110
Training Data Eval:
  Num examples: 50000, Num correct: 28939, Precision @ 1: 0.5788
('Testing Data Eval: EPOCH->', 8)
  Num examples: 10000, Num correct: 5326, Precision @ 1: 0.5326
Step 7005: loss = 1.07616
Step 7010: loss = 1.30334
Step 7015: loss = 1.41831
Step 7020: loss = 1.07819
Step 7025: loss = 1.20275
Step 7030: loss = 1.06905
Step 7035: loss = 1.03096
Step 7040: loss = 1.06559
Step 7045: loss = 1.03966
Step 7050: loss = 1.50247
Step 7055: loss = 1.05866
Step 7060: loss = 1.25222
Step 7065: loss = 1.69346
Step 7070: loss = 1.55018
Step 7075: loss = 1.17251
Step 7080: loss = 1.12501
Step 7085: loss = 1.24205
Step 7090: loss = 1.19855
Step 7095: loss = 1.01888
Step 7100: loss = 1.31544
Step 7105: loss = 1.59070
Step 7110: loss = 1.34018
Step 7115: loss = 1.17651
Step 7120: loss = 1.18973
Step 7125: loss = 1.21130
Step 7130: loss = 1.33664
Step 7135: loss = 1.18459
Step 7140: loss = 1.22211
Step 7145: loss = 1.14607
Step 7150: loss = 1.55201
Step 7155: loss = 0.98943
Step 7160: loss = 1.45966
Step 7165: loss = 0.95329
Step 7170: loss = 1.37455
Step 7175: loss = 1.13263
Step 7180: loss = 1.29664
Step 7185: loss = 1.03285
Step 7190: loss = 0.98994
Step 7195: loss = 0.99555
Step 7200: loss = 1.21036
Step 7205: loss = 1.30528
Step 7210: loss = 1.57410
Step 7215: loss = 1.44328
Step 7220: loss = 1.22988
Step 7225: loss = 1.43999
Step 7230: loss = 1.09630
Step 7235: loss = 1.32889
Step 7240: loss = 1.01018
Step 7245: loss = 1.24990
Step 7250: loss = 1.28190
Step 7255: loss = 1.29201
Step 7260: loss = 1.20328
Step 7265: loss = 1.17001
Step 7270: loss = 1.30566
Step 7275: loss = 1.06827
Step 7280: loss = 1.39334
Step 7285: loss = 1.40562
Step 7290: loss = 1.41693
Step 7295: loss = 1.34141
Step 7300: loss = 1.15310
Step 7305: loss = 1.09433
Step 7310: loss = 0.99706
Step 7315: loss = 0.92273
Step 7320: loss = 0.90176
Step 7325: loss = 1.19137
Step 7330: loss = 1.35210
Step 7335: loss = 1.02472
Step 7340: loss = 0.84147
Step 7345: loss = 1.37091
Step 7350: loss = 1.32221
Step 7355: loss = 1.26073
Step 7360: loss = 1.18349
Step 7365: loss = 1.14775
Step 7370: loss = 0.87747
Step 7375: loss = 1.64170
Step 7380: loss = 1.19785
Step 7385: loss = 1.20133
Step 7390: loss = 1.23454
Step 7395: loss = 1.23519
Step 7400: loss = 1.48262
Step 7405: loss = 1.29340
Step 7410: loss = 0.95206
Step 7415: loss = 1.14862
Step 7420: loss = 1.15708
Step 7425: loss = 1.06093
Step 7430: loss = 1.16199
Step 7435: loss = 0.86073
Step 7440: loss = 1.07949
Step 7445: loss = 1.22457
Step 7450: loss = 0.91850
Step 7455: loss = 1.03863
Step 7460: loss = 1.12289
Step 7465: loss = 1.29710
Step 7470: loss = 1.17122
Step 7475: loss = 1.36445
Step 7480: loss = 1.52670
Step 7485: loss = 1.03577
Step 7490: loss = 1.38187
Step 7495: loss = 1.20383
Step 7500: loss = 1.35623
Step 7505: loss = 1.05170
Step 7510: loss = 1.22608
Step 7515: loss = 0.98532
Step 7520: loss = 0.93929
Step 7525: loss = 1.00247
Step 7530: loss = 0.90925
Step 7535: loss = 1.31837
Step 7540: loss = 0.92933
Step 7545: loss = 1.18993
Step 7550: loss = 1.30322
Step 7555: loss = 1.19815
Step 7560: loss = 1.34512
Step 7565: loss = 1.28452
Step 7570: loss = 1.08222
Step 7575: loss = 1.15330
Step 7580: loss = 1.21265
Step 7585: loss = 1.31772
Step 7590: loss = 1.16901
Step 7595: loss = 1.12854
Step 7600: loss = 1.10824
Step 7605: loss = 1.26352
Step 7610: loss = 1.09763
Step 7615: loss = 1.25262
Step 7620: loss = 1.04900
Step 7625: loss = 1.01742
Step 7630: loss = 0.96952
Step 7635: loss = 1.27754
Step 7640: loss = 0.98967
Step 7645: loss = 1.22877
Step 7650: loss = 1.34684
Step 7655: loss = 1.25409
Step 7660: loss = 1.22454
Step 7665: loss = 1.27250
Step 7670: loss = 1.27246
Step 7675: loss = 1.27302
Step 7680: loss = 1.24822
Step 7685: loss = 1.18935
Step 7690: loss = 1.16383
Step 7695: loss = 1.28728
Step 7700: loss = 1.25909
Step 7705: loss = 1.26582
Step 7710: loss = 1.07311
Step 7715: loss = 1.21473
Step 7720: loss = 1.02156
Step 7725: loss = 1.14952
Step 7730: loss = 1.22345
Step 7735: loss = 1.17062
Step 7740: loss = 1.39967
Step 7745: loss = 1.18558
Step 7750: loss = 1.06986
Step 7755: loss = 1.16710
Step 7760: loss = 1.11367
Step 7765: loss = 0.82186
Step 7770: loss = 1.08857
Step 7775: loss = 1.14761
Step 7780: loss = 0.91989
Step 7785: loss = 1.24266
Step 7790: loss = 1.04151
Step 7795: loss = 0.95875
Step 7800: loss = 1.61040
Step 7805: loss = 0.88602
Step 7810: loss = 1.38541
Step 7815: loss = 0.96804
Step 7820: loss = 1.14228
Step 7825: loss = 1.38505
Step 7830: loss = 0.93613
Step 7835: loss = 1.24469
Step 7840: loss = 1.36889
Step 7845: loss = 1.39697
Step 7850: loss = 1.19632
Step 7855: loss = 1.10830
Step 7860: loss = 1.05491
Step 7865: loss = 1.22550
Step 7870: loss = 0.97753
Step 7875: loss = 1.00378
Step 7880: loss = 0.84458
Step 7885: loss = 1.34224
Step 7890: loss = 1.09924
Step 7895: loss = 1.17344
Step 7900: loss = 0.96141
Step 7905: loss = 1.57419
Step 7910: loss = 1.19792
Step 7915: loss = 0.86998
Step 7920: loss = 1.19812
Step 7925: loss = 1.34125
Step 7930: loss = 1.00763
Step 7935: loss = 1.22889
Step 7940: loss = 1.25086
Step 7945: loss = 1.41888
Step 7950: loss = 1.02427
Step 7955: loss = 1.07990
Step 7960: loss = 1.16392
Step 7965: loss = 1.01981
Step 7970: loss = 0.85852
Step 7975: loss = 1.13483
Step 7980: loss = 0.87914
Step 7985: loss = 1.50386
Step 7990: loss = 1.33548
Step 7995: loss = 1.09427
Step 8000: loss = 1.07490
Training Data Eval:
  Num examples: 50000, Num correct: 29567, Precision @ 1: 0.5913
('Testing Data Eval: EPOCH->', 9)
  Num examples: 10000, Num correct: 5612, Precision @ 1: 0.5612
Step 8005: loss = 1.01545
Step 8010: loss = 1.25052
Step 8015: loss = 1.07768
Step 8020: loss = 1.22793
Step 8025: loss = 1.23025
Step 8030: loss = 1.10396
Step 8035: loss = 1.22930
Step 8040: loss = 1.33853
Step 8045: loss = 1.21354
Step 8050: loss = 0.82487
Step 8055: loss = 1.27998
Step 8060: loss = 1.09956
Step 8065: loss = 1.09886
Step 8070: loss = 1.26702
Step 8075: loss = 1.05813
Step 8080: loss = 1.50541
Step 8085: loss = 0.93391
Step 8090: loss = 1.33989
Step 8095: loss = 1.12983
Step 8100: loss = 0.95008
Step 8105: loss = 1.19520
Step 8110: loss = 0.97583
Step 8115: loss = 1.24653
Step 8120: loss = 1.33708
Step 8125: loss = 1.42885
Step 8130: loss = 1.26373
Step 8135: loss = 1.17767
Step 8140: loss = 1.20086
Step 8145: loss = 1.26478
Step 8150: loss = 1.18021
Step 8155: loss = 1.05526
Step 8160: loss = 1.45232
Step 8165: loss = 1.06373
Step 8170: loss = 0.92363
Step 8175: loss = 1.14179
Step 8180: loss = 1.24218
Step 8185: loss = 1.18401
Step 8190: loss = 1.32239
Step 8195: loss = 1.18485
Step 8200: loss = 0.90202
Step 8205: loss = 1.36105
Step 8210: loss = 1.00211
Step 8215: loss = 0.98615
Step 8220: loss = 1.18074
Step 8225: loss = 1.27829
Step 8230: loss = 1.22981
Step 8235: loss = 1.31272
Step 8240: loss = 1.28192
Step 8245: loss = 1.18601
Step 8250: loss = 1.14312
Step 8255: loss = 1.44619
Step 8260: loss = 1.02791
Step 8265: loss = 1.34371
Step 8270: loss = 1.02215
Step 8275: loss = 1.00736
Step 8280: loss = 1.24497
Step 8285: loss = 1.23168
Step 8290: loss = 1.05252
Step 8295: loss = 1.06893
Step 8300: loss = 1.29755
Step 8305: loss = 1.27559
Step 8310: loss = 1.17078
Step 8315: loss = 0.99510
Step 8320: loss = 1.12649
Step 8325: loss = 1.23683
Step 8330: loss = 0.82195
Step 8335: loss = 1.26002
Step 8340: loss = 1.28456
Step 8345: loss = 1.22714
Step 8350: loss = 1.02065
Step 8355: loss = 1.09329
Step 8360: loss = 0.94298
Step 8365: loss = 1.44999
